query_name|arxiv_id|authors|title|year|quality_score|summary|arxiv_url|pdf_downloaded
instruction injection automated recovery|2506.24015v3|Ramtin Ehsani; Esteban Parra; Sonia Haiduc|Hierarchical Knowledge Injection for Improving LLM-based Program Repair|2025|130|Prompting LLMs with bug-related context (e.g., error messages, stack traces) improves automated program repair, but many bugs still remain unresolved....|https://arxiv.org/abs/2506.24015v3|Yes
instruction injection automated recovery|2410.05451v3|Sizhe Chen; Arman Zharmagambetov; Saeed Mahloujifar|SecAlign: Defending Against Prompt Injection with Preference Optimization|2024|100|Large language models (LLMs) are becoming increasingly prevalent in modern software systems, interfacing between the user and the Internet to assist w...|https://arxiv.org/abs/2410.05451v3|No
instruction injection automated recovery|2508.15239v2|Peerat Limkonchotiwat; Pume Tuchinda; Lalita Lowphansirikul|WangchanThaiInstruct: An instruction-following Dataset for Culture-Aware, Multitask, and Multi-domain Evaluation in Thai|2025|100|Large language models excel at instruction-following in English, but their performance in low-resource languages like Thai remains underexplored. Exis...|https://arxiv.org/abs/2508.15239v2|No
instruction injection automated recovery|2511.00447v2|Ruofan Liu; Yun Lin; Zhiyong Huang|DRIP: Defending Prompt Injection via Token-wise Representation Editing and Residual Instruction Fusion|2025|100|Large language models (LLMs) are increasingly integrated into IT infrastructures, where they process user data according to predefined instructions. H...|https://arxiv.org/abs/2511.00447v2|No
instruction injection automated recovery|2510.26212v1|Yifeng Cai; Ziming Wang; Zhaomeng Deng|Who Grants the Agent Power? Defending Against Instruction Injection via Task-Centric Access Control|2025|100|AI agents capable of GUI understanding and Model Context Protocol are increasingly deployed to automate mobile tasks. However, their reliance on over-...|https://arxiv.org/abs/2510.26212v1|No
instruction injection automated recovery|2504.20472v1|Yulin Chen; Haoran Li; Yuan Sui|Robustness via Referencing: Defending against Prompt Injection Attacks by Referencing the Executed Instruction|2025|100|Large language models (LLMs) have demonstrated impressive performance and have come to dominate the field of natural language processing (NLP) across ...|https://arxiv.org/abs/2504.20472v1|No
adversarial prompts recovery agents|2503.19334v1|Ghazanfar Ali; Hong-Quan Le; Junho Kim|Design of Seamless Multi-modal Interaction Framework for Intelligent Virtual Agents in Wearable Mixed Reality Environment|2025|130|In this paper, we present the design of a multimodal interaction framework for intelligent virtual agents in wearable mixed reality environments, espe...|https://arxiv.org/abs/2503.19334v1|No
adversarial prompts recovery agents|2506.18783v1|Kamil Szczepanik; Jarosław A. Chudziak|TRIZ Agents: A Multi-Agent LLM Approach for TRIZ-Based Innovation|2025|130|TRIZ, the Theory of Inventive Problem Solving, is a structured, knowledge-based framework for innovation and abstracting problems to find inventive so...|https://arxiv.org/abs/2506.18783v1|No
adversarial prompts recovery agents|2506.14539v2|Daewon Kang; YeongHwan Shin; Doyeon Kim|Doppelganger Method: Breaking Role Consistency in LLM Agent via Prompt-based Transferable Adversarial Attack|2025|130|Since the advent of large language models, prompt engineering now enables the rapid, low-effort creation of diverse autonomous agents that are already...|https://arxiv.org/abs/2506.14539v2|No
adversarial prompts recovery agents|2509.18891v1|Xueyu Liu; Xiaoyi Zhang; Guangze Shi|Attack for Defense: Adversarial Agents for Point Prompt Optimization Empowering Segment Anything Model|2025|130|Prompt quality plays a critical role in the performance of the Segment Anything Model (SAM), yet existing approaches often rely on heuristic or manual...|https://arxiv.org/abs/2509.18891v1|No
adversarial prompts recovery agents|2509.08182v1|Faruk Alpay; Taylan Alpay|XML Prompting as Grammar-Constrained Interaction: Fixed-Point Semantics, Convergence Guarantees, and Human-AI Protocols|2025|130|Structured prompting with XML tags has emerged as an effective way to steer large language models (LLMs) toward parseable, schema-adherent outputs in ...|https://arxiv.org/abs/2509.08182v1|No
adversarial prompts recovery agents|2501.19026v1|Bangchao Wang; Yang Deng; Ruiqi Luo|MPLinker: Multi-template Prompt-tuning with Adversarial Training for Issue-commit Link Recovery|2025|130|In recent years, the pre-training, prompting and prediction paradigm, known as prompt-tuning, has achieved significant success in Natural Language Pro...|https://arxiv.org/abs/2501.19026v1|No
adversarial prompts recovery agents|2504.04373v1|Shenyang Liu; Yang Gao; Shaoyan Zhai|StyleRec: A Benchmark Dataset for Prompt Recovery in Writing Style Transformation|2025|130|Prompt Recovery, reconstructing prompts from the outputs of large language models (LLMs), has grown in importance as LLMs become ubiquitous. Most user...|https://arxiv.org/abs/2504.04373v1|No
adversarial prompts recovery agents|2506.16813v1|Michał Wawer; Jarosław A. Chudziak|Integrating Traditional Technical Analysis with AI: A Multi-Agent LLM-Based Approach to Stock Market Forecasting|2025|130|Traditional technical analysis methods face limitations in accurately predicting trends in today's complex financial markets. This paper introduces El...|https://arxiv.org/abs/2506.16813v1|No
adversarial prompts recovery agents|2505.06761v2|Youcef Djenouri; Nassim Belmecheri; Tomasz Michalak|Learning Graph Representation of Agent Diffusers|2025|130|Diffusion-based generative models have significantly advanced text-to-image synthesis, demonstrating impressive text comprehension and zero-shot gener...|https://arxiv.org/abs/2505.06761v2|No
adversarial prompts recovery agents|2511.19477v1|Aram Vardanyan|Building Browser Agents: Architecture, Security, and Practical Solutions|2025|130|Browser agents enable autonomous web interaction but face critical reliability and security challenges in production. This paper presents findings fro...|https://arxiv.org/abs/2511.19477v1|No
adversarial prompts recovery agents|2404.15971v1|Xin Zhang; Wenwen Liu|Boosting Architectural Generation via Prompts: Report|2024|100|In the realm of AI architectural design, the importance of prompts is becoming increasingly prominent. With advancements in artificial intelligence an...|https://arxiv.org/abs/2404.15971v1|No
adversarial prompts recovery agents|2412.06333v3|F. Bredell; H. A. Engelbrecht; J. C. Schoeman|Augmenting the action space with conventions to improve multi-agent cooperation in Hanabi|2024|100|The card game Hanabi is considered a strong medium for the testing and development of multi-agent reinforcement learning (MARL) algorithms, due to its...|https://arxiv.org/abs/2412.06333v3|No
adversarial prompts recovery agents|2407.05181v1|Ethan Mollick; Lilach Mollick|Instructors as Innovators: A future-focused approach to new AI learning opportunities, with prompts|2024|100|This paper explores how instructors can leverage generative AI to create personalized learning experiences for students that transform teaching and le...|https://arxiv.org/abs/2407.05181v1|No
adversarial prompts recovery agents|2502.13141v1|Huawei Lin; Yingjie Lao; Tong Geng|UniGuardian: A Unified Defense for Detecting Prompt Injection, Backdoor Attacks and Adversarial Attacks in Large Language Models|2025|100|Large Language Models (LLMs) are vulnerable to attacks like prompt injection, backdoor attacks, and adversarial attacks, which manipulate prompts or m...|https://arxiv.org/abs/2502.13141v1|No
adversarial prompts recovery agents|2407.00256v1|Ruochen Wang; Sohyun An; Minhao Cheng|One Prompt is not Enough: Automated Construction of a Mixture-of-Expert Prompts|2024|100|Large Language Models (LLMs) exhibit strong generalization capabilities to novel tasks when prompted with language instructions and in-context demos. ...|https://arxiv.org/abs/2407.00256v1|No
